EquableClassID,Plan_FullName,Group,Years of Service,Annual Rate,Wage Inflation
44030162,Texas Municipal Retirement System,Other,33,0.035,0.025
44030162,Texas Municipal Retirement System,Other,34,0.035,0.025
44030162,Texas Municipal Retirement System,Other,35,0.035,0.025
44030162,Texas Municipal Retirement System,Other,36,0.035,0.025
44030162,Texas Municipal Retirement System,Other,37,0.035,0.025
44030162,Texas Municipal Retirement System,Other,38,0.035,0.025
44030162,Texas Municipal Retirement System,Other,39,0.035,0.025
44030162,Texas Municipal Retirement System,Other,40,0.035,0.025
44030162,Texas Municipal Retirement System,Other,41,0.035,0.025
44030162,Texas Municipal Retirement System,Other,42,0.035,0.025
44030162,Texas Municipal Retirement System,Other,43,0.035,0.025
44030162,Texas Municipal Retirement System,Other,44,0.035,0.025
44030162,Texas Municipal Retirement System,Other,45,0.035,0.025
44030261,Texas Municipal Retirement System,Fire,1,0.115,0.025
44030261,Texas Municipal Retirement System,Fire,2,0.0725,0.025
44030261,Texas Municipal Retirement System,Fire,3,0.0675,0.025
44030261,Texas Municipal Retirement System,Fire,4,0.0625,0.025
44030261,Texas Municipal Retirement System,Fire,5,0.06,0.025
44030261,Texas Municipal Retirement System,Fire,6,0.0575,0.025
44030261,Texas Municipal Retirement System,Fire,7,0.055,0.025
44030261,Texas Municipal Retirement System,Fire,8,0.0525,0.025
44030261,Texas Municipal Retirement System,Fire,9,0.05,0.025
44030261,Texas Municipal Retirement System,Fire,10,0.0475,0.025
44030261,Texas Municipal Retirement System,Fire,11,0.045,0.025
44030261,Texas Municipal Retirement System,Fire,12,0.045,0.025
44030261,Texas Municipal Retirement System,Fire,13,0.0425,0.025
44030261,Texas Municipal Retirement System,Fire,14,0.0425,0.025
44030261,Texas Municipal Retirement System,Fire,15,0.0425,0.025
44030261,Texas Municipal Retirement System,Fire,16,0.04,0.025
44030261,Texas Municipal Retirement System,Fire,17,0.04,0.025
44030261,Texas Municipal Retirement System,Fire,18,0.04,0.025
44030261,Texas Municipal Retirement System,Fire,19,0.04,0.025
44030261,Texas Municipal Retirement System,Fire,20,0.04,0.025
44030261,Texas Municipal Retirement System,Fire,21,0.0375,0.025
44030261,Texas Municipal Retirement System,Fire,22,0.0375,0.025
44030261,Texas Municipal Retirement System,Fire,23,0.0375,0.025
44030261,Texas Municipal Retirement System,Fire,24,0.0375,0.025
44030261,Texas Municipal Retirement System,Fire,25,0.035,0.025
44030261,Texas Municipal Retirement System,Fire,26,0.035,0.025
44030261,Texas Municipal Retirement System,Fire,27,0.035,0.025
44030261,Texas Municipal Retirement System,Fire,28,0.035,0.025
44030261,Texas Municipal Retirement System,Fire,29,0.035,0.025
44030261,Texas Municipal Retirement System,Fire,30,0.035,0.025
44030261,Texas Municipal Retirement System,Fire,31,0.035,0.025
44030261,Texas Municipal Retirement System,Fire,32,0.035,0.025
44030261,Texas Municipal Retirement System,Fire,33,0.035,0.025
44030261,Texas Municipal Retirement System,Fire,34,0.035,0.025
44030261,Texas Municipal Retirement System,Fire,35,0.035,0.025
44030261,Texas Municipal Retirement System,Fire,36,0.035,0.025
44030261,Texas Municipal Retirement System,Fire,37,0.035,0.025
44030261,Texas Municipal Retirement System,Fire,38,0.035,0.025
44030261,Texas Municipal Retirement System,Fire,39,0.035,0.025
44030261,Texas Municipal Retirement System,Fire,40,0.035,0.025
44030261,Texas Municipal Retirement System,Fire,41,0.035,0.025
44030261,Texas Municipal Retirement System,Fire,42,0.035,0.025
44030261,Texas Municipal Retirement System,Fire,43,0.035,0.025
44030261,Texas Municipal Retirement System,Fire,44,0.035,0.025
44030261,Texas Municipal Retirement System,Fire,45,0.035,0.025
44030261,Texas Municipal Retirement System,Fire,0,0.115,0.025
44030262,Texas Municipal Retirement System,Fire,1,0.115,0.025
44030262,Texas Municipal Retirement System,Fire,2,0.0725,0.025
44030262,Texas Municipal Retirement System,Fire,3,0.0675,0.025
44030262,Texas Municipal Retirement System,Fire,4,0.0625,0.025
44030262,Texas Municipal Retirement System,Fire,5,0.06,0.025
44030262,Texas Municipal Retirement System,Fire,6,0.0575,0.025
44030262,Texas Municipal Retirement System,Fire,7,0.055,0.025
44030262,Texas Municipal Retirement System,Fire,8,0.0525,0.025
44030262,Texas Municipal Retirement System,Fire,9,0.05,0.025
44030262,Texas Municipal Retirement System,Fire,10,0.0475,0.025
44030262,Texas Municipal Retirement System,Fire,11,0.045,0.025
44030262,Texas Municipal Retirement System,Fire,12,0.045,0.025
44030262,Texas Municipal Retirement System,Fire,13,0.0425,0.025
44030262,Texas Municipal Retirement System,Fire,14,0.0425,0.025
44030262,Texas Municipal Retirement System,Fire,15,0.0425,0.025
44030262,Texas Municipal Retirement System,Fire,16,0.04,0.025
44030262,Texas Municipal Retirement System,Fire,17,0.04,0.025
44030262,Texas Municipal Retirement System,Fire,18,0.04,0.025
44030262,Texas Municipal Retirement System,Fire,19,0.04,0.025
44030262,Texas Municipal Retirement System,Fire,20,0.04,0.025
44030262,Texas Municipal Retirement System,Fire,21,0.0375,0.025
44030262,Texas Municipal Retirement System,Fire,22,0.0375,0.025
44030262,Texas Municipal Retirement System,Fire,23,0.0375,0.025
44030262,Texas Municipal Retirement System,Fire,24,0.0375,0.025
44030262,Texas Municipal Retirement System,Fire,25,0.035,0.025
44030262,Texas Municipal Retirement System,Fire,26,0.035,0.025
44030262,Texas Municipal Retirement System,Fire,27,0.035,0.025
44030262,Texas Municipal Retirement System,Fire,28,0.035,0.025
44030262,Texas Municipal Retirement System,Fire,29,0.035,0.025
44030262,Texas Municipal Retirement System,Fire,30,0.035,0.025
44030262,Texas Municipal Retirement System,Fire,31,0.035,0.025
44030262,Texas Municipal Retirement System,Fire,32,0.035,0.025
44030262,Texas Municipal Retirement System,Fire,33,0.035,0.025
44030262,Texas Municipal Retirement System,Fire,34,0.035,0.025
44030262,Texas Municipal Retirement System,Fire,35,0.035,0.025
44030262,Texas Municipal Retirement System,Fire,36,0.035,0.025
44030262,Texas Municipal Retirement System,Fire,37,0.035,0.025
44030262,Texas Municipal Retirement System,Fire,38,0.035,0.025
44030262,Texas Municipal Retirement System,Fire,39,0.035,0.025
44030262,Texas Municipal Retirement System,Fire,40,0.035,0.025
44030262,Texas Municipal Retirement System,Fire,41,0.035,0.025
44030262,Texas Municipal Retirement System,Fire,42,0.035,0.025
44030262,Texas Municipal Retirement System,Fire,43,0.035,0.025
44030262,Texas Municipal Retirement System,Fire,44,0.035,0.025
44030262,Texas Municipal Retirement System,Fire,45,0.035,0.025
44030262,Texas Municipal Retirement System,Fire,0,0.115,0.025
44040100,Texas Teachers Retirement System,All Members,0,0.0905,0.0305
44040100,Texas Teachers Retirement System,All Members,1,0.0905,0.0305
44040100,Texas Teachers Retirement System,All Members,2,0.0555,0.0305
44040100,Texas Teachers Retirement System,All Members,3,0.0495,0.0305
44040100,Texas Teachers Retirement System,All Members,4,0.0455,0.0305
44040100,Texas Teachers Retirement System,All Members,5,0.0445,0.0305
44040100,Texas Teachers Retirement System,All Members,6,0.0425,0.0305
44040100,Texas Teachers Retirement System,All Members,7,0.0415,0.0305
44040100,Texas Teachers Retirement System,All Members,8,0.0405,0.0305
44040100,Texas Teachers Retirement System,All Members,9,0.0405,0.0305
44040100,Texas Teachers Retirement System,All Members,10,0.0405,0.0305
44040100,Texas Teachers Retirement System,All Members,11,0.0395,0.0305
44040100,Texas Teachers Retirement System,All Members,12,0.0395,0.0305
44040100,Texas Teachers Retirement System,All Members,13,0.0385,0.0305
44040100,Texas Teachers Retirement System,All Members,14,0.0375,0.0305
44040100,Texas Teachers Retirement System,All Members,15,0.0365,0.0305
44040100,Texas Teachers Retirement System,All Members,16,0.0355,0.0305
44040100,Texas Teachers Retirement System,All Members,17,0.0355,0.0305
44040100,Texas Teachers Retirement System,All Members,18,0.0345,0.0305
44040100,Texas Teachers Retirement System,All Members,19,0.0335,0.0305
44040100,Texas Teachers Retirement System,All Members,20,0.0335,0.0305
44040100,Texas Teachers Retirement System,All Members,21,0.0325,0.0305
44040100,Texas Teachers Retirement System,All Members,22,0.0325,0.0305
44040100,Texas Teachers Retirement System,All Members,23,0.0315,0.0305
44040100,Texas Teachers Retirement System,All Members,24,0.0315,0.0305
44040100,Texas Teachers Retirement System,All Members,25,0.0305,0.0305
44040100,Texas Teachers Retirement System,All Members,26,0.0305,0.0305
44040100,Texas Teachers Retirement System,All Members,27,0.0305,0.0305
44040100,Texas Teachers Retirement System,All Members,28,0.0305,0.0305
44040100,Texas Teachers Retirement System,All Members,29,0.0305,0.0305
44040100,Texas Teachers Retirement System,All Members,30,0.0305,0.0305
44040100,Texas Teachers Retirement System,All Members,31,0.0305,0.0305
44040100,Texas Teachers Retirement System,All Members,32,0.0305,0.0305
44040100,Texas Teachers Retirement System,All Members,33,0.0305,0.0305
44040100,Texas Teachers Retirement System,All Members,34,0.0305,0.0305
44040100,Texas Teachers Retirement System,All Members,35,0.0305,0.0305
44040100,Texas Teachers Retirement System,All Members,36,0.0305,0.0305
44040100,Texas Teachers Retirement System,All Members,37,0.0305,0.0305
44040100,Texas Teachers Retirement System,All Members,38,0.0305,0.0305
44040100,Texas Teachers Retirement System,All Members,39,0.0305,0.0305
44040100,Texas Teachers Retirement System,All Members,40,0.0305,0.0305
44040100,Texas Teachers Retirement System,All Members,41,0.0305,0.0305
44040100,Texas Teachers Retirement System,All Members,42,0.0305,0.0305
44040100,Texas Teachers Retirement System,All Members,43,0.0305,0.0305
44040100,Texas Teachers Retirement System,All Members,44,0.0305,0.0305
44040100,Texas Teachers Retirement System,All Members,45,0.0305,0.0305
45010132,Utah Public Employees Contributory Retirement System - Tier 2 Defined Contribution Plan,State Employees,0,0.0825,0.0325
45010132,Utah Public Employees Contributory Retirement System - Tier 2 Defined Contribution Plan,State Employees,1,0.075,0.0325
45010132,Utah Public Employees Contributory Retirement System - Tier 2 Defined Contribution Plan,State Employees,2,0.065,0.0325
45010132,Utah Public Employees Contributory Retirement System - Tier 2 Defined Contribution Plan,State Employees,3,0.06,0.0325
45010132,Utah Public Employees Contributory Retirement System - Tier 2 Defined Contribution Plan,State Employees,4,0.0575,0.0325
45010132,Utah Public Employees Contributory Retirement System - Tier 2 Defined Contribution Plan,State Employees,5,0.0525,0.0325
45010132,Utah Public Employees Contributory Retirement System - Tier 2 Defined Contribution Plan,State Employees,6,0.05,0.0325
45010132,Utah Public Employees Contributory Retirement System - Tier 2 Defined Contribution Plan,State Employees,7,0.0475,0.0325
45010132,Utah Public Employees Contributory Retirement System - Tier 2 Defined Contribution Plan,State Employees,8,0.0475,0.0325
45010132,Utah Public Employees Contributory Retirement System - Tier 2 Defined Contribution Plan,State Employees,9,0.045,0.0325
45010132,Utah Public Employees Contributory Retirement System - Tier 2 Defined Contribution Plan,State Employees,10,0.045,0.0325
45010132,Utah Public Employees Contributory Retirement System - Tier 2 Defined Contribution Plan,State Employees,11,0.0425,0.0325
45010132,Utah Public Employees Contributory Retirement System - Tier 2 Defined Contribution Plan,State Employees,12,0.0425,0.0325
45010132,Utah Public Employees Contributory Retirement System - Tier 2 Defined Contribution Plan,State Employees,13,0.0425,0.0325
45010132,Utah Public Employees Contributory Retirement System - Tier 2 Defined Contribution Plan,State Employees,14,0.04,0.0325
45010132,Utah Public Employees Contributory Retirement System - Tier 2 Defined Contribution Plan,State Employees,15,0.0375,0.0325
45010132,Utah Public Employees Contributory Retirement System - Tier 2 Defined Contribution Plan,State Employees,16,0.0375,0.0325
45010132,Utah Public Employees Contributory Retirement System - Tier 2 Defined Contribution Plan,State Employees,17,0.0375,0.0325
45010132,Utah Public Employees Contributory Retirement System - Tier 2 Defined Contribution Plan,State Employees,18,0.0375,0.0325
45010132,Utah Public Employees Contributory Retirement System - Tier 2 Defined Contribution Plan,State Employees,19,0.0375,0.0325
45010132,Utah Public Employees Contributory Retirement System - Tier 2 Defined Contribution Plan,State Employees,20,0.035,0.0325
45010132,Utah Public Employees Contributory Retirement System - Tier 2 Defined Contribution Plan,State Employees,21,0.035,0.0325
45010132,Utah Public Employees Contributory Retirement System - Tier 2 Defined Contribution Plan,State Employees,22,0.035,0.0325
